Land,Jaar,HydroEnergy,SolarEnergy,WindEnergy,Oppervlakte,BNPpp,RenewableEnergy,percentageGroen,BPNperLand,GrijzeEnergie,Populatie
Syrian Arab Republic,1996,5445.614607,0,0,185180,935.7604034,5636.404607,1.663746495,13789560878,338777.8501,14736209
Syrian Arab Republic,1997,5552.623001,0,0,185180,957.3172087,5743.413001,1.69053342,14505233969,339739.69,15151962
Syrian Arab Republic,1998,5765.784347,0,0,185180,976.366134,5956.574347,1.586032319,15200846138,375564.4999,15568797
Syrian Arab Republic,1999,5846.900986,0,0,185180,993.8297409,6041.670986,1.69685312,15873875969,356051.5,15972430
Syrian Arab Republic,2000,6724.540372,0,0,185180,1181.719202,6923.320372,1.933303953,19325894913,358108.2199,16354050
Syrian Arab Republic,2001,7416.015967,0,0,185180,1263.885859,7617.775967,2.120511201,21099833784,359242.43,16694414
Syrian Arab Republic,2002,5631.322335,0,0,185180,1269.729208,5836.092335,1.566388606,21582248882,372582.6601,16997521
Syrian Arab Republic,2003,6444.306584,0,0,185180,1261.42609,6653.096584,1.878733823,21828144686,354126.6199,17304339
Syrian Arab Republic,2004,9958.692825,0,0,185180,1419.593379,10171.46283,2.497530593,25086930693,407260.7903,17671913
Syrian Arab Republic,2005,10480.38308,0,0,185180,1591.530192,10697.17308,2.08886389,28858965517,512104.8399,18132842
Syrian Arab Republic,2006,9544.251518,0,0,185180,1779.821049,9768.031518,1.809391404,33332844575,539851.7698,18728200
Syrian Arab Republic,2007,8492.161369,0,0,185180,2079.987864,8723.941369,1.542909327,40405006007,565421.52,19425597
Syrian Arab Republic,2008,6931.99859,0,0,185180,0,7171.76859,1.260787861,0,568832.3002,20097057
Syrian Arab Republic,2009,4217.484874,0,0,185180,0,4464.254874,0.934559193,0,477685.6199,20566871
Syrian Arab Republic,2010,6767.257801,0,0,185180,0,7019.007801,1.39729041,0,502329.9202,20720602
Syrian Arab Republic,2011,8571.26265,0,0,185180,0,8828.03265,1.873240334,0,471270.6901,21070917
Syrian Arab Republic,2012,8451.09936,0,0,185180,0,8711.84936,2.374993719,0,366815.68,21427155
Tajikistan,1990,58101.07737,0,0,142550,496.3664537,58101.07737,29.63774994,2629395066,196037.41,5297286
Tajikistan,1991,58043.10982,0,0,142550,468.0240177,58043.10982,30.99936393,2535545389,187239.68,5417554
Tajikistan,1992,56096.49956,0,0,142550,345.6771837,56096.49956,37.37866306,1909246641,150076.26,5523207
Tajikistan,1993,49934.76236,0,0,142550,293.1731154,49934.76236,43.95659896,1646693875,113600.15,5616797
Tajikistan,1994,50698.96656,0,0,142550,236.0452889,50698.96656,57.26018174,1346074461,88541.40001,5702611
Tajikistan,1995,49151.82571,0,0,142550,212.9067853,49151.82571,60.5824944,1231523105,81132.06001,5784330
Tajikistan,1996,48258.53449,0,0,142550,178.0711659,48258.53449,62.66713029,1043893063,77007.73,5862224
Tajikistan,1997,42282.22652,0,0,142550,155.2766173,42282.22652,56.82428194,921843115.8,74408.72999,5936780
Tajikistan,1998,43824.06992,0,0,142550,219.5706981,43824.06992,55.80758882,1320126665,78527.08,6012308
Tajikistan,1999,46482.14574,0,0,142550,178.2974897,46482.14574,59.72839961,1086567368,77822.52001,6094126
Tajikistan,2000,47028.984,0,0,142550,139.1091416,47028.984,62.41341693,860550294.3,75350.76,6186152
Tajikistan,2001,47562.21547,0,0,142550,171.812885,47562.21547,64.0730359,1080774006,74231.25001,6290413
Tajikistan,2002,48484.37786,0,0,142550,190.6049112,48484.37786,64.15725824,1221113795,75571.15,6406518
Tajikistan,2003,49243.07058,0,0,142550,237.8931931,49243.07058,64.58717489,1554125543,76242.8,6532871
Tajikistan,2004,50286.9161,0,0,142550,311.4241128,50286.9161,61.41680127,2076148710,81878.11,6666628
Tajikistan,2005,51862.23168,0,0,142550,339.7680768,51862.23168,63.73850649,2312344311,81367.19,6805655
Tajikistan,2006,52123.59911,0,0,142550,407.2526117,52123.59911,61.57626372,2830228903,84648.85,6949566
Tajikistan,2007,51857.29829,0,0,142550,523.9476512,51857.29829,53.80070903,3719515379,96387.75998,7099021
Tajikistan,2008,50185.45575,0,0,142550,711.5036299,50185.45575,54.61206984,5161298559,91894.44,7254072
Tajikistan,2009,48082.15443,0,0,142550,671.5440088,48082.15443,60.59062174,28574170931,79355.77,7414960
Tajikistan,2010,51207.15643,0,0,142550,744.1898922,51207.15643,62.09949475,31105430200,82459.86,7581696
Tajikistan,2011,49723.53455,0,0,142550,841.2198704,49723.53455,60.25280939,33561501962,82524.84001,7753925
Tajikistan,2012,49716.09821,0,0,142550,962.4391249,49716.09821,57.97307586,38808657767,85757.22001,7930929
Tanzania,1990,4467.39973,0,0,947300,171.8745942,346418.5997,94.78479322,4258742899,365479.09,25458208
Tanzania,1991,4874.225895,0,0,947300,193.5753835,353943.1059,94.97046934,4956587902,372687.54,26307482
Tanzania,1992,4720.799009,0,0,947300,173.7861742,361131.309,95.02547757,4601413521,380036.3,27203865
Tanzania,1993,4494.748832,0,0,947300,155.5555701,368420.9088,95.14733489,4257702021,387210.96,28122799
Tanzania,1994,4396.735427,0,0,947300,159.6537795,375021.1054,95.17827002,4510847189,394019.67,29030288
Tanzania,1995,4665.833654,0,0,947300,180.5642943,382461.8137,93.37150505,5255221044,409612.9901,29903329
Tanzania,1996,5657.083633,0,0,947300,217.1541102,390246.0236,92.22246171,6496195824,423157.24,30733937
Tanzania,1997,4746.988937,0,0,947300,250.3206846,396646.6189,92.74787269,7683852497,427661.1499,31533781
Tanzania,1998,6622.56667,0,0,947300,297.0125607,421798.5967,93.17765368,9345174102,452682.14,32323953
Tanzania,1999,6094.056671,0,0,947300,300.7665073,446295.6667,94.26634077,9697847589,473441.17,33135281
Tanzania,2000,6032.981432,0,0,947300,308.1440923,473309.8014,93.72447003,10185786171,505001.31,33991590
Tanzania,2001,7075.522298,0,0,947300,306.2721519,491707.0823,93.21994794,10383560998,527469.81,34899062
Tanzania,2002,8060.969285,0,0,947300,310.6316442,510041.4593,92.46812598,10805600069,551586.24,35855480
Tanzania,2003,8391.070259,0,0,947300,326.4841539,527683.5603,92.35930079,11659129815,571337.76,36866228
Tanzania,2004,5880.795374,0,0,947300,349.6209315,543394.6554,91.69471202,12825801917,592612.86,37935334
Tanzania,2005,4689.363719,0,0,947300,448.9298845,560850.2237,90.95663454,16929976913,616612.77,39065600
Tanzania,2006,4003.523841,0,0,947300,479.7036584,579044.7138,90.72643636,18610460327,638231.52,40260847
Tanzania,2007,6758.44153,0,0,947300,538.3888953,600664.9015,91.21674077,21501741757,658502.92,41522004
Tanzania,2008,7824.473181,0,0,947300,665.8375489,621789.0132,90.77402033,27388319370,684985.65,42844744
Tanzania,2009,6254.180068,0,0,947300,674.2321348,640189.7501,91.45525005,263711000000,700003.28,44222113
Tanzania,2010,7445.039686,0,0,947300,712.2331641,663048.4393,90.07913564,318908000000,736073.27,45648525
Tanzania,2011,4953.960629,0,0,947300,745.6113309,682650.507,89.58421068,345672000000,762021.01,47122998
Tanzania,2012,4572.256318,35.87165487,0,947300,836.4524887,705633.9158,88.17352422,365966000000,800278.6801,48645709
Thailand,1990,15548.36718,0,0,513120,1508.287909,400604.2825,33.63920633,85343189318,1190885.06,56582824
Thailand,1991,14279.74671,0,0,513120,1716.610657,416532.5605,33.01577001,98234713393,1261616.98,57225972
Thailand,1992,13176.85257,0,0,513120,1929.530969,434774.2318,31.82392368,111453000000,1366186.76,57761574
Thailand,1993,11831.13064,0,0,513120,2146.56058,385078.2465,26.42605324,125011000000,1457191.67,58237672
Thailand,1994,14274.20889,0,0,513120,2457.446655,375923.6911,23.86796961,144308000000,1575013.28,58722767
Thailand,1995,21494.37058,0,0,513120,2834.986418,405060.5182,22.69958439,168019000000,1784440.24,59266089
Thailand,1996,22755.17075,0,0,513120,3038.590635,408627.1482,21.16367035,181948000000,1930795.28,59878955
Thailand,1997,22922.19158,0,0,513120,2492.222422,415597.1666,21.24904609,150891000000,1955839.17,60544937
Thailand,1998,16649.65098,0,0,513120,1826.251038,381386.233,21.65118541,111860000000,1761502.78,61250974
Thailand,1999,11510.85646,0,0,513120,1978.730222,396255.8844,21.3126891,122630000000,1859248.65,61973957
Thailand,2000,19878.773,0,0,513120,1957.548967,413744.7971,21.98846394,122725000000,1881644.84,62693322
Thailand,2001,20450.21335,0,0,513120,1821.904725,385146.4065,20.03593301,115536000000,1922278.37,63415174
Thailand,2002,24719.05077,0,0,513120,1978.227443,415535.7336,20.06731295,126877000000,2070709.39,64136669
Thailand,2003,24029.16117,0,0,513120,2200.64983,446415.3319,20.34481435,142640000000,2194246.279,64817254
Thailand,2004,19899.99776,0,0,513120,2466.798711,475867.5952,20.02511542,161340000000,2376353.82,65404522
Thailand,2005,19144.49013,0,0,513120,2677.515612,490508.0305,20.25348887,176352000000,2421844.62,65863973
Thailand,2006,26950.34425,3.316965447,0,513120,3129.437533,506831.2774,20.6888003,207089000000,2449785.73,66174486
Thailand,2007,27137.23786,3.344495669,0,513120,3722.135849,539247.0456,21.77363304,246977000000,2476605.74,66353572
Thailand,2008,23530.89257,9.924459118,0,513120,4101.797482,578233.1246,22.64379953,272578000000,2553604.68,66453255
Thailand,2009,23451.41798,29.52752684,3.280836315,513120,3962.71358,594707.1155,22.80076952,818000000,2608276.51,66548197
Thailand,2010,18662.22736,67.40916511,0,513120,4781.799391,633788.2191,22.79754112,934000000,2780072.709,66692024
Thailand,2011,28019.20523,326.0840986,17.16232098,513120,5166.764888,636070.8632,22.27235585,1123000000,2855875.99,66902958
Thailand,2012,30598.42512,1723.21494,492.8464636,513120,5448.828352,702249.2335,23.02305608,1270000000,3050199.9,67164130
Togo,1990,742.5753165,0,0,56790,430.01123,27894.38532,78.70141168,1628427587,35443.31,3786942
Togo,1991,805.4237809,0,0,56790,412.2352329,28852.33378,82.08718969,1602299813,35148.4,3886858
Togo,1992,1026.636647,0,0,56790,424.9015664,30057.49665,85.79098151,1692959105,35035.73,3984356
Togo,1993,808.0878893,0,0,56790,302.2241241,30736.50789,91.49858878,1233496936,33592.33,4081398
Togo,1994,694.7072065,0,0,56790,235.0388494,31492.30721,81.55214606,982624332.2,38616.16,4180689
Togo,1995,1265.823301,0,0,56790,305.6245119,33147.1733,81.52090224,1309382817,40660.95,4284286
Togo,1996,1302.130672,0,0,56790,333.591597,34343.60067,73.09452334,1465448204,46985.19,4392941
Togo,1997,1102.250208,0,0,56790,332.6223481,34983.55021,79.56104908,1498950970,43970.7,4506465
Togo,1998,1014.354286,0,0,56790,343.2228627,35932.85429,77.74870422,1587346019,46216.66001,4624826
Togo,1999,930.6338785,0,0,56790,331.9725559,40240.07388,73.11709539,1576094485,55035.11,4747665
Togo,2000,958.8,0,0,56790,265.5016693,41278.9,77.11208301,1294250280,53531.04,4874735
Togo,2001,715.7665041,0,0,56790,266.1345662,42044.17398,82.05981298,1332328986,51236.00999,5006223
Togo,2002,1020.638947,0,0,56790,286.7580801,43384.95684,78.66851942,1474630199,55149.07,5142419
Togo,2003,1357.769886,0,0,56790,316.7920611,44760.13841,74.79324712,1673690390,59845.16,5283246
Togo,2004,914.1590323,0,0,56790,356.8307972,45392.30086,76.14208319,1937074538,59615.26,5428552
Togo,2005,859.9661376,0,0,56790,379.1808981,46705.59847,77.22432891,2115154090,60480.42,5578219
Togo,2006,923.6705882,0,0,56790,384.2885486,47640.58127,79.65953034,2202809211,59805.25,5732175
Togo,2007,1024.199388,0,0,56790,428.4015774,49328.39541,79.93934493,2523462649,61707.28,5890414
Togo,2008,1696.898455,0,0,56790,522.6250589,50738.38293,76.52192531,3163416556,66305.68001,6052937
Togo,2009,2035.079605,0,0,56790,508.5405357,54862.5925,63.39771241,321304425.2,86537.17999,6219761
Togo,2010,1500.323799,0,0,56790,496.4824726,55861.79385,65.84270517,369818466.4,84841.28,6390851
Togo,2011,2626.953281,0,0,56790,572.0256861,58582.22617,69.12701278,441245488.1,84745.78,6566179
Togo,2012,2797.510541,0,0,56790,580.495021,60389.40405,72.7104869,457242448.5,83054.6,6745581
Tonga,1990,0,0,0,750,1193.49905,14.28006,100,113563821.6,14.28006,95152
Tonga,1991,0,0,0,750,1387.152076,14.21821,1.159044505,132201141.4,1226.71821,95304
Tonga,1992,0,0,0,750,1436.437373,14.21821,1.267933429,137066290.6,1121.36881,95421
Tonga,1993,0,0,0,750,1449.670104,13.975,1.261742785,138489884.4,1107.595,95532
Tonga,1994,0,0,0,750,2025.292576,13.98623,1.032168783,193775943,1355.03323,95678
Tonga,1995,0,0,0,750,2112.307083,13.89907,0.955792617,202547013.9,1454.19307,95889
Tonga,1996,0,0,0,750,2283.190572,14.000895,1.151829952,219583570.1,1215.534895,96174
Tonga,1997,0,0,0,750,2197.906519,14.27553,1.028787297,212155124.7,1387.60753,96526
Tonga,1998,0,0,0,750,1946.490992,14.072465,1.235415667,188686997.3,1139.087465,96937
Tonga,1999,0,0,0,750,1998.701222,14.021845,1.031878537,194669501.6,1358.865845,97398
Tonga,2000,0,0,0,750,1926.732502,29.46628,2.476729754,188623258.5,1189.72528,97898
Tonga,2001,0,0,0,750,1697.004072,29.36789,2.699507947,167042898.9,1087.89789,98434
Tonga,2002,0,0,0,750,1836.290404,29.278635,2.477388472,181801931.5,1181.834635,99005
Tonga,2003,0,0,0,750,2089.217043,29.18938,2.012778373,208098552.8,1450.20338,99606
Tonga,2004,0,0,0,750,2357.146474,29.10926,2.148452529,236247362.5,1354.89426,100226
Tonga,2005,0,0,0,750,2565.337978,29.020005,2.170453646,258734857.8,1337.047905,100858
Tonga,2006,0,0,0,750,2837.102374,29.300925,1.866994449,287985750.6,1569.416825,101507
Tonga,2007,0,0,0,750,2932.912668,29.21871,2.170683248,299652754.4,1346.06051,102169
Tonga,2008,0,0,0,750,3307.207034,28.66357,1.988544372,340033798.4,1441.43477,102816
Tonga,2009,0,0,0,750,3106.912134,28.66357,1.817493187,19175139561,1577.09367,103416
Tonga,2010,0,0,0,750,3557.759882,13.206565,1.007870328,20578437536,1310.343666,103947
Tonga,2011,0,0,0,750,4226.813244,13.133485,1.126819542,23541881857,1165.535785,104392
Tonga,2012,0,0,0,750,4364.291427,13.133485,1.126819542,23224918862,0,104769
Trinidad and Tobago,1990,0,0,0,5130,4147.68298,744.2877383,1.193025962,5068070424,62386.55,1221904
Trinidad and Tobago,1991,0,0,0,5130,4360.352264,717.3867339,1.30875263,5362823412,54814.54,1229906
Trinidad and Tobago,1992,0,0,0,5130,4470.448445,730.4480231,1.284742215,5532117365,56855.60999,1237486
Trinidad and Tobago,1993,0,0,0,5130,3684.192619,727.8940765,1.350849817,4584646138,53884.15998,1244410
Trinidad and Tobago,1994,0,0,0,5130,3956.764516,729.7873433,1.266427959,4947205983,57625.65001,1250316
Trinidad and Tobago,1995,0,0,0,5130,4246.382397,724.4663966,1.18520772,5329214155,61125.68998,1255001
Trinidad and Tobago,1996,0,0,0,5130,4577.000984,647.6536908,1.000195344,5759537844,64752.72002,1258365
Trinidad and Tobago,1997,0,0,0,5130,4551.325455,661.4111107,0.93954192,5737751321,70397.19002,1260677
Trinidad and Tobago,1998,0,0,0,5130,4786.930372,650.1792339,0.903393717,6043710219,71970.75004,1262544
Trinidad and Tobago,1999,0,0,0,5130,5383.521808,642.8281132,0.864061226,6808976096,74396.13003,1264781
Trinidad and Tobago,2000,0,0,0,5130,6430.94978,643.8592599,0.761813693,8154315702,84516.62996,1267980
Trinidad and Tobago,2001,0,0,0,5130,6935.705016,665.3297342,0.684970933,8824873156,97132.55003,1272383
Trinidad and Tobago,2002,0,0,0,5130,7049.609901,647.831141,0.638042485,9008273516,101534.1699,1277840
Trinidad and Tobago,2003,0,0,0,5130,8750.393697,597.922119,0.604435516,11235960528,98922.40002,1284052
Trinidad and Tobago,2004,0,0,0,5130,9984.008412,625.4384308,0.627154325,12884712296,99726.40001,1290535
Trinidad and Tobago,2005,0,0,0,5130,12323.2197,615.4427487,0.533811263,15982390300,115292.2,1296933
Trinidad and Tobago,2006,0,0,0,5130,14096.02318,687.472733,0.62385726,18369105738,110197.1199,1303141
Trinidad and Tobago,2007,0,0,0,5130,16530.15372,592.402599,0.367788933,21642269057,161071.3499,1309260
Trinidad and Tobago,2008,0,0,0,5130,21187.9821,588.381168,0.364986121,27870078385,161206.4498,1315372
Trinidad and Tobago,2009,0,0,0,5130,14508.77069,583.132267,0.402937297,43455740497,144720.3501,1321624
Trinidad and Tobago,2010,0,0,0,5130,15494.70297,514.52,0.336168473,44426016487,153054.2098,1328095
Trinidad and Tobago,2011,0,0,0,5130,17637.14281,509.49,0.360433947,45951389300,141354.61,1334790
Trinidad and Tobago,2012,0,0,0,5130,17311.6297,504.51,0.324166135,45238860997,155633.1601,1341579
Tunisia,1990,140.4618035,0,0,163610,1507.231456,22049.9018,14.48024033,12290568182,152275.8,8154400
Tunisia,1991,337.2846269,0,0,163610,1571.828353,22729.21463,14.79054205,13074782609,153673.98,8318200
Tunisia,1992,208.658875,0,0,163610,1825.379132,23049.11888,14.19334993,15497286296,162393.79,8489900
Tunisia,1993,202.9971804,0,0,163610,1704.223758,23468.00718,13.87119392,14608946896,169185.2,8572200
Tunisia,1994,129.3944381,0,0,163610,1779.307673,24600.98444,14.20237648,15632463424,173217.38,8785700
Tunisia,1995,120.4482123,0,0,163610,2012.936266,25760.27821,14.36802656,18030876599,179288.91,8957500
Tunisia,1996,206.0323111,0,0,163610,2154.986939,27014.07231,14.3754782,19587322786,187917.73,9089300
Tunisia,1997,134.7473677,0,0,163610,2251.3929,28111.98737,14.43762264,20746360430,194713.41,9214900
Tunisia,1998,219.4678877,0,0,163610,2336.083943,29365.95789,14.49885508,21803372267,202539.8401,9333300
Tunisia,1999,279.1951786,0,0,163610,2426.388363,30592.88518,14.48859751,22943685719,211151.46,9455900
Tunisia,2000,195.275017,0,70.17695923,163610,2247.912995,31748.34198,14.23477731,21473188882,223033.64,9552500
Tunisia,2001,163.917967,0,72.85242978,163610,2286.50046,32886.9404,14.21999791,22066101341,231272.47,9650600
Tunisia,2002,193.9515109,0,90.91477071,163610,2373.781378,34104.24628,14.54668503,23141757278,234446.86,9748900
Tunisia,2003,551.7015146,0,109.6756023,163610,2790.004368,35648.95712,14.12645401,27453084983,252356.0201,9839800
Tunisia,2004,513.2141575,0,146.6326164,163610,3139.537202,36844.63677,13.92060758,31183139301,264676.9299,9932400
Tunisia,2005,463.0022589,0,134.1109991,163610,3217.885971,38040.92326,14.1772495,32272178404,268323.7201,10029000
Tunisia,2006,300.0891233,0,123.9498553,163610,3394.365224,39156.87898,14.32012162,34377791552,273439.57,10127900
Tunisia,2007,156.4372523,0,137.2816704,163610,3805.276672,40345.56892,14.32192606,38909334495,281704.91,10225100
Tunisia,2008,95.94876419,0,124.7333934,163610,4342.676318,41655.30216,14.60928543,44855069425,285128.9501,10328900
Tunisia,2009,237.1918542,0,291.2355678,163610,4162.586737,45642.70742,16.06999576,614554000000,284024.3899,10439600
Tunisia,2010,146.1374745,1137.76,406.2621792,163610,4212.154667,43742.78965,14.26505683,731168000000,306642.94,10547100
Tunisia,2011,155.6302854,1306.524085,314.1426131,163610,4305.063735,38309.43698,13.35062411,774754000000,286948.66,10673800
Tunisia,2012,316.8129664,1494.100589,564.5031037,163610,4197.528276,38894.73666,13.04790954,788863000000,298091.7099,10777500
Turkey,1990,65110.44483,1171.76,0,783560,2790.580487,383425.298,24.57491978,150676000000,1560230.11,53994605
Turkey,1991,63762.43032,1715.67,0,783560,2750.730314,381870.882,24.25282578,151041000000,1574541.81,54909508
Turkey,1992,73490.22367,2511.54,0,783560,2850.59697,393045.5595,24.28564319,159095000000,1618427.63,55811134
Turkey,1993,93986.40776,3683.3,0,783560,3181.633364,412431.2394,23.88432095,180422000000,1726786.54,56707454
Turkey,1994,82968.63621,5398.96,0,783560,2268.581235,403602.7287,24.30662779,130690000000,1660463.69,57608769
Turkey,1995,96642.3321,5984.86,0,783560,2896.090604,405932.5292,22.14953398,169486000000,1832691.061,58522320
Turkey,1996,109737.7125,6654.71,0,783560,3052.498119,423220.5067,21.28914404,181476000000,1987963.94,59451488
Turkey,1997,110588.3965,7491.57,0,783560,3143.264599,428130.6689,20.88750189,189835000000,2049697.81,60394104
Turkey,1998,117622.2874,8789.31,13.92671948,783560,4389.724574,440683.3362,21.68018745,269287000000,2032654.64,61344874
Turkey,1999,95655.33113,9877.12,57.92778942,783560,4009.133896,413140.7007,20.58896585,249751000000,2006612.2,62295617
Turkey,2000,85329.91013,10964.89,91.19100471,783560,4215.162413,393174.8152,17.28649409,266568000000,2274462.44,63240157
Turkey,2001,67143.045,12011.68,173.3806243,783560,3053.865108,368797.8461,18.13134076,196005000000,2034035.16,64182694
Turkey,2002,95161.24023,13308.46,135.6096408,783560,3570.546263,389855.2921,17.48360525,232535000000,2229833.53,65125766
Turkey,2003,99867.71494,14648.19,172.4293974,783560,4586.811203,388551.6719,16.30549614,303005000000,2382949.09,66060121
Turkey,2004,131710.3429,15694.97,165.7668581,783560,5855.53866,413515.0401,16.80231677,392166000000,2461059.661,66973561
Turkey,2005,113143.6783,16107.92,168.7388343,783560,7117.322711,391400.1146,15.32417298,482986000000,2554135.32,67860617
Turkey,2006,127771.6824,16845.76,366.7616777,783560,7727.272405,398393.7828,14.26796791,530900000000,2792225.111,68704721
Turkey,2007,102962.5811,17577.61,1019.545237,783560,9309.509482,369801.816,12.50246954,647155000000,2957830.17,69515492
Turkey,2008,96376.76699,17580.62,2453.595481,783560,10382.31817,359465.6538,12.4369677,730337000000,2890299.81,70344357
Turkey,2009,102965.1844,17947.56,4280.909693,783560,8623.949625,371481.0807,13.35224753,20214385965,2782161.429,71261307
Turkey,2010,150124.3745,18083.54,8451.669549,783560,10111.51771,423926.3808,14.35194476,22148070175,2953790.499,72310416
Turkey,2011,151153.7516,26371.94,13640.16907,783560,10584.16396,404241.4573,12.79332161,29233333333,3159785.001,73199372
Turkey,2012,167811.4477,32148.8,16994.29851,783560,10646.03553,431133.6998,12.83503498,35164210526,3359037.981,74099255
Turkmenistan,1990,1450.856605,0,0,488100,881.1523546,1450.856605,0.277582691,3232066837,522675.4593,3668000
Turkmenistan,1991,1409.085906,0,0,488100,847.54172,1409.085906,0.317767768,3197224007,443432.6096,3772350
Turkmenistan,1992,6.017558977,0,0,488100,824.4621526,6.017558977,0.001764461,3200539816,341042.334,3881973
Turkmenistan,1993,8.670388542,0,0,488100,796.4158445,8.670388542,0.002809502,3179225949,308609.4454,3991917
Turkmenistan,1994,6.915880335,0,0,488100,625.347602,6.915880335,0.001874933,2561118608,368860.1318,4095512
Turkmenistan,1995,7.345322449,0,0,488100,592.6987853,7.345322449,0.001971608,2482228440,372554.912,4188010
Turkmenistan,1996,8.359920792,0,0,488100,557.510449,8.359920792,0.002466819,2379281768,338894.7787,4267690
Turkmenistan,1997,7.380985471,0,0,488100,565.0576697,7.380985471,0.002127213,2450084970,346979.1446,4335991
Turkmenistan,1998,12.01108114,0,0,488100,592.8360328,12.01108114,0.003291767,2605688065,364882.4823,4395293
Turkmenistan,1999,9.775801354,0,0,488100,550.7870249,9.775801354,0.002346827,2450686660,416553.9835,4449427
Turkmenistan,2000,0,0,0,488100,645.2771015,0,0,2904662605,0,4501419
Turkmenistan,2001,0,0,0,488100,776.5722304,0,0,3534771969,0,4551762
Turkmenistan,2002,0,0,0,488100,969.9700335,0,0,4462028989,0,4600172
Turkmenistan,2003,0,0,0,488100,1286.014261,0,0,5977440583,0,4648036
Turkmenistan,2004,0,0,0,488100,1455.93605,0,0,6838351088,0,4696876
Turkmenistan,2005,0,0,0,488100,1706.956726,0,0,8104355717,0,4747839
Turkmenistan,2006,0,0,0,488100,2140.455472,0,0,10277598152,0,4801594
Turkmenistan,2007,0,0,0,488100,2606.741976,0,0,12664165103,0,4858235
Turkmenistan,2008,0,0,0,488100,3918.934927,0,0,19271523179,0,4917541
Turkmenistan,2009,0,0,0,488100,4059.961511,0,0,0,0,4978960
Turkmenistan,2010,0,0,0,488100,4392.719583,0,0,0,0,5041995
Turkmenistan,2011,0,0,0,488100,5724.537102,0,0,0,0,5106672
Turkmenistan,2012,0,0,0,488100,6797.721166,0,0,0,0,5172941
Turks and Caicos Islands,1990,0,0,0,950,0,4.060205,5.338146275,0,76.060205,11550
Turks and Caicos Islands,1991,0,0,0,950,0,2.583185,2.903003528,0,88.983185,12205
Turks and Caicos Islands,1992,0,0,0,950,0,1.502405,1.468592063,0,102.302405,12970
Turks and Caicos Islands,1993,0,0,0,950,0,2.848685,2.413144204,0,118.048685,13793
Turks and Caicos Islands,1994,0,0,0,950,0,3.119885,2.350729132,0,132.719885,14597
Turks and Caicos Islands,1995,0,0,0,950,0,3.119885,1.780921654,0,175.183731,15334
Turks and Caicos Islands,1996,0,0,0,950,0,3.354545,1.92019227,0,174.698391,15967
Turks and Caicos Islands,1997,0,0,0,950,0,3.325045,1.572958666,0,211.387945,16527
Turks and Caicos Islands,1998,0,0,0,950,0,3.695975,1.629052066,0,226.878875,17114
Turks and Caicos Islands,1999,0,0,0,950,0,3.85965,1.457337577,0,264.8425499,17866
Turks and Caicos Islands,2000,0,0,0,950,0,3.5209,1.153698198,0,305.1837999,18876
Turks and Caicos Islands,2001,0,0,0,950,0,3.673345,1.116191709,0,329.0962449,20186
Turks and Caicos Islands,2002,0,0,0,950,0,3.80048,0.59603837,0,637.6233799,21740
Turks and Caicos Islands,2003,0,0,0,950,0,3.945885,0.591969664,0,666.5687855,23412
Turks and Caicos Islands,2004,0,0,0,950,0,4.08425,0.599648675,0,681.1071499,25025
Turks and Caicos Islands,2005,0,0,0,950,0,4.247925,0.543302661,0,781.8708254,26450
Turks and Caicos Islands,2006,0,0,0,950,0,4.468505,0.516655036,0,864.891405,27642
Turks and Caicos Islands,2007,0,0,0,950,0,4.707355,0.496592969,0,947.9302555,28638
Turks and Caicos Islands,2008,0,0,0,950,0,4.93003,0.492033679,0,1001.97003,29481
Turks and Caicos Islands,2009,0,0,0,950,0,5.18011,0.522009536,27101312.79,992.3401093,30247
Turks and Caicos Islands,2010,0,0,0,950,0,5.44846,0.517998914,31824701.28,1051.82846,30993
Turks and Caicos Islands,2011,0,0,0,950,0,5.62127,0.532165411,39313508.69,1056.301271,31727
Turks and Caicos Islands,2012,0,0,0,950,0,5.62127,0.532165411,39875708.12,0,32430
Uganda,1990,1459.311628,0,0,241550,247.601674,238689.0238,96.04435512,4304398866,248519.5757,17384369
Uganda,1991,1803.522302,0,0,241550,184.8133287,261117.131,97.92119227,3321729057,266660.4899,17973428
Uganda,1992,1775.624581,0,0,241550,153.8623001,267802.5826,96.39354943,2857457860,277822.0993,18571527
Uganda,1993,1692.763851,0,0,241550,167.9265898,272619.1512,96.50009295,3220439044,282506.6203,19177660
Uganda,1994,1752.072658,0,0,241550,201.6258306,278512.0477,96.94700577,3990430447,287282.7742,19791266
Uganda,1995,1745.209116,0,0,241550,281.9687578,281341.1249,96.05827416,5755818947,292885.8834,20412967
Uganda,1996,2021.723077,0,0,241550,287.2701338,286108.9636,95.7420569,6044585327,298833.1073,21041468
Uganda,1997,2527.91256,0,0,241550,289.1826002,291040.3159,95.53935933,6269333313,304628.7079,21679497
Uganda,1998,2371.60383,0,0,241550,294.7965827,292600.659,94.94363382,6584815847,308183.5477,22336812
Uganda,1999,2513.363476,0,0,241550,260.5085667,296342.1922,94.92603851,5998563258,312182.1966,23026357
Uganda,2000,3022.549261,0,0,241550,260.6844737,300424.5018,94.54143135,6193246837,317770.2067,23757636
Uganda,2001,3250.545652,0,0,241550,238.0510659,305848.4602,94.4100231,5840503869,323957.6161,24534668
Uganda,2002,3149.942514,0,0,241550,243.6746249,311009.2014,94.46557457,6178563591,329230.2014,25355794
